FromID,ToID,Distance_km,Time_min
P011,C014,286.4258,261.04333333333335
P011,CD01,1156.419,876.49
P011,E001,1156.419,876.49
P011,E002,1138.2541999999999,918.01
P011,E003,1115.8358999999998,843.1116666666666
P011,E004,676.4345,531.8916666666667
P011,E005,304.8109,278.675
P011,E006,572.2519,520.0383333333333
P011,E007,367.2781,399.77166666666665
P011,E008,797.9924,818.4
P011,E009,902.473,771.75
P011,E010,362.2876,373.9933333333333
P011,E011,177.9627,173.315
P011,E012,485.0215,498.755
P011,P001,310.3095,279.75333333333333
P011,P002,572.2561999999999,520.0433333333333
P011,P003,367.28270000000003,399.78333333333336
P011,P004,1134.4628,914.87
P011,P005,874.6136,680.5566666666667
P011,P006,708.0658000000001,577.01
P011,P007,324.9378,313.415
P011,P008,1116.1103999999998,842.4183333333333
P011,P009,207.93470000000002,166.53
P011,P010,383.1255,371.1066666666667
P011,P012,1157.8833,877.5083333333333
P011,P013,395.4548,337.64666666666665
P011,P014,286.4258,261.04333333333335
P012,C001,968.2749,761.4433333333333
P012,C002,701.6492,548.2266666666667
P012,C003,1133.2102,919.0183333333333
P012,C004,133.0929,108.26166666666667
P012,C005,670.1145,538.0383333333333
P012,C006,679.2048000000001,514.305
P012,C007,933.0816,728.3683333333333
P012,C008,102.26469999999999,79.15833333333333
P012,C009,992.4241,731.8633333333333
P012,C010,908.0766,712.2033333333333
P012,C011,1181.9732,877.355
P012,C012,0.0,0.0
P012,C013,1089.7547,862.975
P012,C014,979.1906,783.9116666666666
P012,CD01,3.4718,6.63
P012,E001,3.4718,6.63
P012,E002,134.9105,111.78166666666667
P012,E003,101.9902,79.85166666666667
P012,E004,647.5735,469.18666666666667
P012,E005,978.8319,776.6483333333333
P012,E006,701.645,548.2216666666667
P012,E007,1133.2056,919.0066666666667
P012,E008,757.8785,739.0833333333334
P012,E009,358.3268,302.1716666666667
P012,E010,965.3956999999999,789.2283333333332
P012,E011,1099.133,855.6866666666666
P012,E012,856.0023,703.1816666666667
P012,P001,968.2749,761.4433333333333
P012,P002,701.6492,548.2266666666667
P012,P003,1133.2102,919.0183333333333
P012,P004,133.0929,108.26166666666667
P012,P005,670.1145,538.0383333333333
P012,P006,679.2048000000001,514.305
P012,P007,933.0816,728.3683333333333
P012,P008,102.26469999999999,79.15833333333333
P012,P009,992.4241,731.8633333333333
P012,P010,908.0766,712.2033333333333
P012,P011,1181.9732,877.355
P012,P013,1089.7547,862.975
P012,P014,979.1906,783.9116666666666
P013,C001,124.3186,107.23333333333333
P013,C002,515.2108,487.74833333333333
P013,C003,560.3525,559.7433333333333
P013,C004,1077.4173999999998,882.575
P013,C005,729.8541,580.5849999999999
P013,C006,547.6633,495.55833333333334
P013,C007,414.10720000000003,425.55333333333334
P013,C008,1059.065,810.1233333333333
P013,C009,297.10409999999996,278.6683333333333
P013,C010,409.9365,412.97166666666664
P013,C011,409.9454,354.02666666666664
P013,C012,1100.8379,845.2133333333334
P013,C013,0.0,0.0
P013,C014,375.59520000000003,373.1816666666667
P013,CD01,1099.3736000000001,844.1949999999999
P013,E001,1099.3736000000001,844.1949999999999
P013,E002,1081.2088,885.715
P013,E003,1058.7906,810.8166666666667
P013,E004,527.5375,453.96
P013,E005,111.8377,100.86666666666666
P013,E006,515.2065,487.7433333333333
P013,E007,560.3478,559.7316666666667
P013,E008,740.9471,786.105
P013,E009,845.4276,739.455
P013,E010,451.457,486.1316666666667
P013,E011,327.1052,332.35833333333335
P013,E012,299.0306,326.23499999999996
P013,P001,124.3186,107.23333333333333
P013,P002,515.2108,487.74833333333333
P013,P003,560.3525,559.7433333333333
P013,P004,1077.4173999999998,882.575
P013,P005,729.8541,580.5849999999999
P013,P006,547.6633,495.55833333333334
P013,P007,414.10720000000003,425.55333333333334
P013,P008,1059.065,810.1233333333333
P013,P009,297.10409999999996,278.6683333333333
P013,P010,409.9365,412.97166666666664
P013,P011,409.9454,354.02666666666664
P013,P012,1100.8379,845.2133333333334
P013,P014,375.59520000000003,373.1816666666667
P014,C001,268.4057,284.0366666666667
P014,C002,288.7693,306.88666666666666
P014,C003,185.309,188.02666666666667
P014,C004,938.6505999999999,802.2166666666667
P014,C005,778.7416,612.9666666666667
P014,C006,612.1938,509.42
P014,C007,45.6749,65.21666666666667
P014,C008,1020.2384000000001,774.8283333333333
P014,C009,70.8414,78.82
P014,C010,103.8627,122.90833333333333
P014,C011,274.431,241.51833333333335
P014,C012,1062.0112,809.9183333333333
P014,C013,353.55109999999996,341.93
P014,C014,0.0,0.0
P014,CD01,1060.5468999999998,808.9
P014,E001,1060.5468999999998,808.9
P014,E002,942.442,805.3566666666667
P014,E003,1019.9639,775.5216666666668
P014,E004,580.5624,464.3016666666666
P014,E005,262.90709999999996,282.9583333333333
P014,E006,288.76509999999996,306.8816666666667
P014,E007,185.30429999999998,188.015
P014,E008,702.1204,750.81
P014,E009,706.6608,659.0966666666667
P014,E010,76.7687,115.68
P014,E011,191.5907,219.85
P014,E012,443.1177,503.0383333333333
P014,P001,268.4057,284.0366666666667
P014,P002,288.7693,306.88666666666666
P014,P003,185.309,188.02666666666667
P014,P004,938.6505999999999,802.2166666666667
P014,P005,778.7416,612.9666666666667
P014,P006,612.1938,509.42
P014,P007,45.6749,65.21666666666667
P014,P008,1020.2384000000001,774.8283333333333
P014,P009,70.8414,78.82
P014,P010,103.8627,122.90833333333333
P014,P011,274.431,241.51833333333335
P014,P012,1062.0112,809.9183333333333
P014,P013,353.55109999999996,341.93
